ID,default_payment_next_month
5544,0.0019019544
21425,0.0
4260,0.9982548
19894,0.0
17330,0.0
9075,1.0
21581,0.999905
11498,1.0
840,0.0
12120,1.0
18723,0.0
10626,0.0
6005,0.0
27824,0.0
29349,0.0
24004,1.0
3266,0.0
6472,0.0
7840,1.0
8131,0.0
4477,0.0
7366,0.0
11117,0.5813147
8929,0.0
14886,0.0
24640,0.0
6613,0.001197964
14237,0.0
16967,0.0
20736,0.40036964
23206,9.298325e-06
17068,0.0
3759,0.0
24851,0.0
25453,0.0
24054,0.0
3018,5.8054924e-05
28807,0.0
18771,0.1788044
2634,0.9999999
27254,0.9999998
29026,1.0
14031,1.4364719e-05
14871,0.0
19322,0.0
15127,0.0
16249,0.0
18529,0.0
19296,0.013758153
20930,0.0
13742,0.0
7531,1.1026859e-06
7082,0.0
3936,1.0
17283,1.3411045e-06
22119,0.00017389655
22738,1.0
24294,1.1920929e-07
8642,1.0
24528,1.0
11601,0.0
29418,0.0
29391,0.0
17751,0.0
4526,0.0
13356,0.0
2220,0.0
15860,0.0
19878,0.0
6852,0.00013524294
5759,8.940697e-08
4793,0.34722084
5192,0.99685335
22862,0.0
16254,0.0
14984,0.00074112415
14587,0.0
24904,0.0
11185,0.0
13846,0.00048318505
17310,0.8640269
28935,0.000787884
21777,0.0
28735,0.0
3822,0.0
11694,0.0
9551,1.0
10325,0.6638509
10819,0.019026399
19535,0.0
21311,1.0
3148,0.024190187
23273,0.05504179
21839,0.0
18381,4.4703484e-07
26625,2.9802322e-08
6338,0.0
5212,0.0
8251,3.08156e-05
3458,0.9997333
28429,0.0
9689,0.0
25428,0.0
28032,0.001311928
28412,0.0
18145,0.0
17248,0.9999989
4141,0.0
25884,0.0
3506,0.0
29220,1.3589859e-05
20515,1.7881393e-07
16954,1.0
167,0.0
24176,3.874302e-07
29613,1.0
15966,0.0
23681,0.0
21849,0.0
29158,0.0
23245,0.0
23150,0.0
22843,0.0
7876,0.0
29014,0.0
9553,8.940697e-08
3047,0.0
8744,0.0
28990,0.0
13364,0.0
8019,0.0
20495,0.0
26914,1.0311604e-05
23892,0.0
20771,1.0
2902,0.9996187
21271,0.0
27590,0.0013624132
22046,0.0
20318,0.0
16094,0.0
12331,0.31084174
401,1.0
24954,2.9802322e-08
13249,0.0
12652,0.0
7874,0.0
14560,0.0
27029,0.0
29833,0.0
2848,0.0
7740,0.0
20983,0.0
9278,0.0
23416,1.0
18057,0.0
27522,0.99999964
698,0.9999988
5228,0.0
22471,0.0
1528,0.0
17065,0.0025282502
15191,1.0
221,2.7418137e-06
9283,7.033348e-06
26726,0.0
24936,0.0
25694,0.0
6219,0.0
29114,0.0
25027,0.3750694
3549,1.0
16376,1.0
12072,0.01084733
4627,0.0
27698,0.0
18301,5.6028366e-06
4142,1.0
18228,1.0
25775,0.0
4580,7.149577e-05
3963,0.0
18919,0.99996126
1277,0.0
24001,1.1920929e-06
3425,0.0
9423,0.0
22496,0.0
22279,0.0
17740,0.99999994
27667,0.0
17985,1.0
4183,0.0
10029,0.0
29587,0.0
8494,0.0
12704,0.9683281
2761,0.0
21481,0.9990748
11773,0.9999558
2938,0.0
28108,0.0005248189
4684,0.0
1637,0.0
15060,0.0
5947,0.0
7948,0.0
21874,3.3974648e-06
27109,0.0
10680,0.0
23940,0.0
16646,0.0
17406,3.2693148e-05
19562,0.0
17197,0.0
9262,0.0
19093,0.0
17899,5.364418e-07
28209,0.0
4250,0.0
29417,4.529953e-06
7455,0.0
12755,0.0
12688,0.0
16265,0.0
29288,0.0
23105,0.0
24632,0.0
4326,0.0
11632,7.748604e-07
17696,0.0
2926,0.97276545
9722,0.0
28431,0.0
3785,0.39581123
18459,8.6426735e-07
4709,0.00011751056
20502,0.0
4037,0.0003363788
24436,0.09637323
17791,0.0
19648,0.0
15692,2.3841858e-07
7696,0.0
6470,0.0
10089,0.98268497
21230,0.0
12699,0.00027939677
12580,0.00055134296
18144,1.0
26476,8.940697e-08
2787,0.0
6385,0.0
15252,1.0
5761,0.0
14033,0.0
15208,0.9994042
13044,0.0
23020,0.0
8540,1.9013882e-05
21748,0.0
11201,0.0
5250,0.0
19794,0.99276775
13566,0.0
12742,0.0
14663,3.2782555e-07
26020,0.0
15119,0.0
3575,0.0
9461,3.543496e-05
12766,0.0
11389,1.0
9294,0.0005797148
18546,0.0
21651,0.9999999
10025,0.0
9894,0.0
20179,0.0
26133,1.0
15627,0.9923293
4292,0.99975514
13354,0.93142223
16132,0.0
11535,2.3841858e-07
22855,0.0
4690,0.97028184
15800,3.170967e-05
29708,1.0
22368,0.0
24317,0.0
24853,0.99214983
25711,0.0
20866,0.38534248
20401,0.0
24879,0.9999964
26382,1.0
16434,0.00024840236
26187,0.0
12554,7.748604e-07
17788,1.0
3294,0.0
10897,0.0
28159,0.9761672
5179,0.0
810,0.0
1780,0.0
13826,8.940697e-08
17517,1.0
4327,0.0
16886,0.0
17736,0.0
19340,0.0
17144,0.0
17707,0.0
10619,0.0
1459,0.0
3577,0.0
19736,0.0
22891,0.96987057
21487,1.2904406e-05
8855,0.0
13546,0.48991248
20974,0.09490362
13282,0.0
11072,0.0
1110,0.00025174022
24586,0.0
16902,0.0
14099,1.0
14315,1.0
11011,0.0
25988,0.0
12414,4.351139e-06
16167,0.0
22836,0.0
18187,0.0
13075,0.0
28233,0.0
17306,0.5892093
18242,1.0
28411,0.0
6962,0.9997226
29257,0.0
24441,1.0
18559,0.0
5356,0.0
4056,0.0
17834,2.0861626e-07
12063,0.0
26906,0.0
1609,0.0
6822,5.9604645e-07
11983,0.0
2262,0.0
27380,0.0
2562,0.0
14581,0.0
27231,1.0
15479,0.0
1262,1.0
26448,1.0
612,0.0
405,0.08802828
4804,1.0
7960,1.0
29862,0.0
26036,0.0
21465,0.0
27478,0.0
4721,0.0
28992,0.0
402,0.0
19297,0.0
13426,2.9802322e-08
7576,0.0
16231,0.0
28943,0.0
24945,0.0
6300,0.2737186
8141,2.6732683e-05
23578,0.0
7976,0.0
29029,3.2782555e-07
22540,0.0
23792,0.0013051927
8648,0.0
22243,0.0
26556,0.0
29703,0.0
452,0.0
14059,3.874302e-07
10062,0.1686854
1853,0.0
2481,0.9024238
26128,0.0
807,0.9999859
17753,0.0
11581,0.0
17778,0.0
21506,0.0
11628,0.0
296,0.0
14551,0.0
29367,1.0
20700,4.3988228e-05
8972,0.005124867
14785,0.0
6876,0.99856496
21889,0.0
3300,0.0
16460,0.0
7257,0.99516296
7867,0.0
24024,0.0
12469,0.9999988
2861,0.998567
21956,0.0
29530,0.0
28961,0.0
11218,1.0
3965,1.7881393e-07
28509,0.0
14843,0.039602786
4006,0.0
17274,0.032845914
16295,4.9084425e-05
15961,0.0
4837,0.0
102,0.0
21507,0.0005028248
20029,0.0
9053,0.9999999
12500,0.0
5452,1.0
20618,8.940697e-08
14648,0.0
27110,0.0
15728,0.00011727214
26328,0.9999632
21604,0.0
22178,0.0
15311,0.0
21947,0.0
1005,0.0
18433,0.0
26246,0.0
24177,0.0
5718,0.82436335
7614,0.0
1586,0.0
24309,0.0
27401,0.9999989
22418,0.0
26106,0.0
6654,0.0
19436,0.0
9024,0.0
16070,0.0
1976,0.0
17843,1.0
14265,0.7610062
28906,0.0
64,0.007805079
18899,0.0
12896,0.0
23123,0.0
7958,0.0
20088,0.0
8502,0.0
5598,0.0
11680,0.0
25857,0.0
27219,0.0
19847,0.0
13572,1.0
14038,0.0
23637,0.0
14291,0.0
21331,7.1525574e-07
136,6.827712e-05
3847,1.1175871e-05
13775,0.0
27823,0.0
16347,0.9999967
27099,0.0
1573,5.364418e-07
297,1.9520521e-05
12790,1.0
25185,0.0
24078,0.0
21624,4.4703484e-07
7000,0.9999238
1710,0.0
9482,0.0
28448,0.0
21729,0.0
15480,0.0
10761,0.0004246235
13387,0.0
22317,0.0
23187,0.0
10889,0.0
9151,0.0
1311,0.49369332
24570,0.0
7099,0.0
15245,0.9999414
17914,0.0
22538,0.0
25419,0.0
8887,0.99992347
9488,0.0
1970,0.0
20557,0.0
14175,1.0
2157,0.0
12190,0.0
10913,1.0
20091,0.22717074
25579,0.0
27246,0.0
6182,0.066108525
27867,1.0
29705,0.9818107
24041,0.0
21208,0.0
18782,1.0
29175,0.0
73,0.0
24897,0.0
7390,0.0
26954,0.0
24624,0.0
6204,0.0
29553,0.0
19835,0.00013461709
11030,0.0
23861,0.0
18584,0.0
27864,0.94817936
8051,0.0
27588,0.06430772
17601,0.9261477
4543,1.0
26400,0.0
22127,0.0
14493,0.0
13852,0.8065162
26150,0.0
24136,0.0
23231,0.0
6614,5.9604645e-08
4557,1.4007092e-06
29785,1.1920929e-07
4674,1.0
9548,0.0
140,0.0
4588,0.083752364
21146,0.0
278,0.65764546
21613,0.9161266
18721,0.006314963
5643,1.0
3122,0.0
27408,0.0
5540,0.0
29511,0.0
13030,0.9999999
18770,0.0
13079,0.0
28354,0.0
11423,0.0
8641,0.0
11023,1.6987324e-06
13301,0.00010487437
21547,0.0
8285,0.011094242
28782,0.0
16724,0.0
27966,0.0
7449,0.0
24190,0.0
27229,1.0
822,0.08735055
23876,0.0
6419,0.027282238
5894,0.0
1396,0.0
13591,0.0
22443,0.0
1984,0.010577977
9103,1.0
10586,0.0
25435,0.0
6948,0.0
14232,4.440546e-06
12609,0.9982861
14387,0.0
15869,0.0
1749,1.0
13315,0.0
21346,0.0
9111,0.9992343
28671,0.0
8126,0.0
27435,0.0
22408,0.0
131,0.9999958
8302,3.5762787e-07
25366,0.0
19174,0.021566808
10955,0.0
8527,0.0
397,0.0
9079,0.8806176
9884,0.0
9846,0.0
26831,0.0
29552,0.0
13861,0.0
9525,0.0
5716,2.05338e-05
22381,3.3825636e-05
21452,2.682209e-07
2426,0.99898905
14275,0.0
12684,0.0
29774,0.0
25557,1.013279e-06
6257,1.0
4383,0.9999638
9073,0.0
27442,2.9802322e-08
23691,0.0
18971,0.0
17253,0.0
9032,0.9999819
7309,0.18091539
11744,0.9999894
28223,0.00012364984
18078,0.0
12067,1.0
8451,0.0
17205,0.0
8960,1.4603138e-06
13820,1.1026859e-06
25242,0.0
691,0.0
19820,5.507469e-05
13660,0.0
15389,0.0
29911,0.0
18260,1.0
24385,0.9999982
15145,0.0
12711,0.0
1426,0.0
2605,0.0
14192,0.99999976
23696,0.0
15335,0.0
18382,1.0
21161,0.0
14721,0.0
10480,0.0
23862,5.2154064e-06
9014,5.185604e-06
16968,1.0
13919,0.0
5161,0.0
24271,0.0
11222,3.2782555e-06
9799,0.99699557
5027,0.0
15960,0.8320996
9203,0.0
9951,0.9998387
23002,0.0
16865,5.760789e-05
5776,0.0
13126,0.0
2484,5.0753355e-05
15167,0.0
21169,0.0
17988,0.0
14684,0.0
28111,0.0
3068,0.0
22678,0.9983053
19252,1.0
7523,0.0
19724,0.0
17448,0.0
20571,0.0
6915,0.99996555
9155,0.0
8673,0.0
6461,0.9896585
15542,0.0
24198,1.0
7385,0.00042036176
2534,0.0
4421,0.0
15923,0.9999968
27545,1.0
15562,0.0
13430,0.0
10313,1.0
20737,0.751138
3465,0.0
21779,0.0
9180,0.0
820,0.0
27511,0.9997074
25700,0.0
21831,2.9325485e-05
11851,0.13689429
20802,0.0
14117,0.0
5248,2.413988e-06
3976,0.0
27397,0.0011208653
82,0.0
1988,0.99986756
5300,0.0
24638,0.0
25752,0.0
28422,0.0
29884,0.0
21611,0.0
23100,0.0
24272,1.0
23885,0.0
18845,0.0
14318,0.0
6074,0.0
13068,1.9997358e-05
26793,0.0
17565,0.0
28001,1.0
15348,0.0
2729,0.9999995
23332,0.0
29662,0.0
13774,0.0
9644,0.0
14831,0.9978707
1704,1.0
27735,0.0
26192,0.0
5496,0.68424344
5371,0.0
27150,1.0
11306,0.0
29127,0.15958619
29408,2.682209e-07
5130,0.0
5784,4.172325e-07
22029,0.0
11942,0.9981017
16133,0.99991906
724,0.0
15371,0.0
17894,0.0
26816,0.0
4761,0.0
19101,1.0
20511,0.0009177029
12743,3.9041042e-06
10940,0.0
7763,1.7613173e-05
18335,0.0
26281,1.0
10477,0.0
24214,0.0
24284,0.99999917
18113,0.0
10147,0.0
3064,1.0
25044,0.9666058
2511,1.0
4805,0.0
5657,0.0
29231,0.42263383
29422,1.0
29816,0.0
6216,0.9999994
29628,0.0
13295,1.0
11116,0.0
9171,1.0
3196,0.7045178
24914,1.0
7668,0.0
21136,0.0
6733,0.0
13473,0.0
28094,0.0
5780,0.0
6459,0.0
17416,0.0
25953,0.0
23480,0.0
9645,0.0
26428,0.0
26221,1.7881393e-06
23689,0.0
16747,0.0
24281,0.0
6682,0.0
24693,0.40051877
5207,0.0
5215,0.0
22157,0.0
24704,4.4703484e-07
14271,1.3232231e-05
8862,0.0
11568,0.0
13017,0.0
5139,0.0
9311,0.0
9952,0.0
27093,0.0
28460,1.0
5686,0.0
15563,0.0
17275,0.0
14346,1.0
28685,0.0
19029,0.0
19137,0.0
16675,1.0
11657,0.0
13031,0.0
1549,0.0
13453,0.9842346
28128,5.9604645e-08
12014,0.0
28309,0.0
76,0.30540633
22844,0.0
19004,0.0
20523,0.0
9688,0.0
17426,0.0
9096,0.0
9035,0.0
25647,1.0
4179,0.0
14807,0.0
1235,1.0
28026,6.976724e-05
17771,0.0
27197,0.96173537
8219,0.9999729
29834,1.0
9008,5.066395e-06
21521,0.0
12472,0.0
2874,0.0
16448,0.0017787814
2232,0.99999994
25254,0.0
24203,0.0
4660,1.0
15889,0.9132527
12285,0.0
29034,0.9958582
17409,0.0
14354,0.0
12552,0.0
2025,0.0
22242,4.4733286e-05
24123,4.4703484e-07
27221,0.0
18996,4.172325e-07
18442,0.0
8338,1.0
11902,0.0
17875,1.0
22055,0.0
10367,0.0
5224,1.0
20615,0.99999976
22111,0.0
14868,8.434057e-06
7701,0.0
7387,0.0
12223,1.0
26137,0.0
5064,0.0
19710,0.0
3285,0.0
25348,8.940697e-08
4648,0.0
16481,0.99999857
1315,1.0
2980,1.7881393e-07
26265,2.9802322e-08
1493,0.9710449
27833,0.0
16367,1.8686056e-05
8612,0.0
7565,3.9339066e-05
28179,0.46423924
8291,1.0
6736,0.0
25844,0.0
21769,9.313226e-05
2181,0.0
27270,0.0
25361,0.0
14520,0.0
18221,0.9999999
28596,0.0
21354,0.0
14808,0.9993601
28090,0.0
7511,0.0
15824,0.9999994
20856,0.0001718998
6433,0.21218866
12182,0.0
15847,0.0
10362,3.606081e-06
16030,1.0
21814,0.0
8792,1.0
15617,0.0
25416,1.0
12992,0.0
2823,0.0
5714,1.0
23544,0.0
8182,0.0
11977,0.0
8662,0.99999595
13258,2.9802322e-08
11022,0.0
15246,0.0
4382,1.0
3724,0.9823673
20961,0.0
26046,0.0
22417,1.0
24292,0.0
10338,1.0
11282,0.0
28288,0.0
1706,0.9567987
18151,0.032332152
2198,0.0
19387,0.04106894
3026,1.0
417,0.0
26945,0.0
8087,1.847744e-06
8709,1.0
943,0.0
398,0.00016841292
17996,0.0
13,0.0
24711,0.0
9431,0.0
22736,0.0
258,0.0
4136,0.99998456
24456,0.10436919
9450,0.00015819073
6258,1.0
29583,0.0037492216
18142,0.0
2276,0.9999948
10216,1.0
27834,0.0
2879,0.0
21334,0.0
24414,0.0
12643,0.0
4791,0.99960554
14082,1.0
21789,0.0
10821,0.0
9253,0.0
25198,0.0
1481,1.0
2473,0.0
16430,0.0
16762,0.0
7910,0.0
11713,0.9999391
22461,0.0
29637,0.9999161
21959,0.0
3876,0.0
9890,0.82878673
26557,1.0
29786,1.0
5252,0.0
14212,0.0
2322,1.0
26227,7.2687864e-05
12485,0.0
22801,0.0
1908,0.0
20617,0.0
7442,0.0
4739,0.99201226
20687,0.0
9803,0.99995196
6476,0.0
1743,0.0
22463,0.9996991
8402,0.9999865
28625,1.0
1953,0.0
13718,1.0
5630,1.013279e-06
6924,0.0
18254,0.0
16700,0.0005697012
13635,0.0
6561,0.0
16377,1.0
12579,0.0
8110,0.0
8938,0.0016506612
29988,0.0
14863,0.0
16596,7.882714e-05
3773,0.9939517
1434,0.0
12748,0.0
29184,2.9802322e-08
18995,0.0
954,0.0
16182,0.0
25773,0.0
18947,1.0
10151,0.0
15780,0.0
8564,1.0
28557,0.8965962
26991,0.46218637
3385,0.0
18067,1.0
14263,0.045386583
28162,0.0
143,0.8793988
16433,0.0
668,2.6166439e-05
26985,0.0
4641,0.999999
17716,0.0
21590,0.0
13705,0.0
22706,0.0
1935,1.1920929e-07
27049,1.0
2513,0.0
2052,1.0
10004,0.0
12925,0.99993885
14507,8.195639e-06
23801,1.0
29353,6.2584877e-07
15558,0.0
25005,0.0
6367,0.0011257231
13373,0.0
3296,1.0
11909,0.0
9983,0.880772
7199,0.013249248
26862,0.0
19001,0.0
29407,0.0
8068,0.0
19639,0.0
7856,1.013279e-06
2148,0.015426278
6620,0.0
20114,0.9880575
3980,0.0
17800,0.0
18165,0.0
14276,0.0
16074,0.0
16209,0.0
22777,0.0
1030,1.0
3353,1.0
24207,0.0
3803,1.0
14352,0.0
3804,2.7745962e-05
5010,0.0
19108,0.0
18893,0.99560034
17291,0.0
27814,0.102555156
23951,0.0064944327
4242,0.0
12597,0.0
23755,0.0
13361,1.4901161e-07
7336,0.0
24479,0.0
26500,0.5618156
1766,5.2154064e-06
29767,0.99998856
25763,0.0
28243,0.99999917
26440,1.4901161e-07
21511,0.0
9016,0.0
6907,0.0066408217
16720,0.0
22338,0.0
28384,0.0
29799,0.0
7493,1.013279e-06
17436,0.0
12301,5.8710575e-06
27837,0.0
15067,0.0
27790,0.0
18213,2.3841858e-06
10167,5.9604645e-08
11313,0.0
14477,0.0
18591,0.0
15784,0.0
22249,0.0
5261,0.9999977
29239,0.0
25997,0.0
12972,0.0
10942,0.0
28358,0.00017514825
6624,0.99999976
16520,0.0
16704,0.0
24135,0.0
20679,1.013279e-06
25955,0.0
26795,0.0
18034,0.0
4886,0.0
14864,0.0
9768,0.0
10188,0.0
28937,0.0
29435,0.0
24667,0.0
15149,0.0
4541,0.0
20592,0.0
28171,1.0
28039,0.0
13226,0.0
15128,0.0
22934,0.0
22560,0.0
8493,0.82513887
12086,0.0
27591,0.0
12910,0.0
10679,0.0
12077,0.0
25708,0.0
16831,0.0
4720,1.0
13417,0.0
9683,0.0
20528,0.9930672
2222,0.00046801567
29430,0.0
11174,0.0
22049,0.0
2983,0.0
11410,0.0
8329,0.0
8345,0.0
12909,1.0
15720,0.0
5425,0.0
25638,0.0
10434,0.0
20875,0.0
18728,0.0
5391,1.0
18073,1.0
20149,1.0
26919,0.002151668
27331,0.0
8613,0.9999851
9235,0.99914575
3149,0.0
25165,0.0
11921,0.0017749667
18654,0.0
12323,0.0
19875,1.4007092e-06
23039,0.0
19423,0.0
12370,1.0
29092,0.6079174
29745,1.0
13376,0.030068636
6528,1.0
7516,0.0
22585,0.0069692135
23935,1.0
20631,0.0016697049
4767,0.0
28426,0.0
5200,0.99401087
21502,0.57348454
5739,1.0
25091,0.0
20838,0.0
14526,0.0
26445,0.0
22240,0.0
1862,1.0
26786,0.0
27351,0.0
91,1.0
28270,0.9999995
16809,0.0
20869,0.9995408
6405,0.0
27764,2.9802322e-08
24249,0.9991325
3527,0.0
12118,0.77774537
14009,0.0
29002,0.000114917755
24824,0.0
27349,0.0
14550,0.0
26765,1.0
26351,0.0
7893,0.0
5520,6.9737434e-06
10149,0.11362809
26270,0.0
24032,0.018847406
28928,0.0
9682,0.0
23628,0.0
17654,1.0
3261,0.0
3204,0.0
22143,0.0
5209,3.618002e-05
29137,0.0
13972,0.0
3371,1.1920929e-07
7906,1.4901161e-07
25327,0.0
12504,0.9999552
23553,0.0
19719,0.0
11815,0.0
2886,0.0
26497,0.0
23010,0.009372771
28168,0.0
12070,0.0
1566,5.9604645e-08
29664,0.0
13516,0.0023997128
22214,0.0
18021,3.2782555e-07
22660,0.0
16595,0.99999857
14300,1.6391277e-05
316,0.0
5882,0.0
7468,0.0
6898,1.0
11287,0.0
19057,0.99998945
5164,1.0
14767,0.0
8702,0.0
13856,0.0
1098,0.5560517
9810,0.0
4264,1.0
27262,1.0
3686,0.0
7041,0.0
87,0.0
29887,0.0
7457,0.0
21314,0.9999709
24442,1.1354685e-05
14796,0.012857169
3599,0.0
9788,1.0
148,0.0
27317,0.0
15354,0.0
5815,0.9998987
2179,0.0
7849,4.4703484e-07
11193,0.0
18844,0.0
10647,0.9999279
20254,0.0
17368,0.0
9880,0.0
21196,0.03643167
7780,0.99999976
27125,0.0
27185,0.996889
16560,0.0
8347,0.0
9316,0.0
25135,0.0
1581,0.0
11663,0.0
24599,1.0
23434,0.0
5729,0.0
3534,3.2484531e-06
21049,0.101323694
8826,0.00014010072
16125,0.5110906
22375,1.0
10365,0.0
29268,0.0
1507,0.114767075
19295,0.0
9230,0.0
1565,0.9983884
20613,0.0
4878,2.9802322e-08
18329,0.99999964
28122,0.0
10653,0.0
2689,0.0
20857,0.0
6711,0.0
8061,0.0
3747,0.0
2349,0.99999946
4916,0.05803737
11318,0.0
28016,0.9999732
11471,3.08156e-05
16619,0.0
24949,0.9994033
10969,0.0040741563
18006,1.0
6134,0.0
14341,1.0
24658,1.847744e-05
6522,0.0
24642,0.0
14089,0.0
14995,1.0
3931,0.0
27692,0.0
29953,0.0
26693,0.0
9972,0.0
12001,1.0
16597,0.038797706
21735,0.0
5432,0.0
27427,0.002131343
6488,0.0
17311,0.0
6375,1.0
8448,0.0
18422,0.0
29017,0.79154956
29104,0.0
8086,0.0
657,0.0
25241,0.24372366
5530,0.0
19852,0.0
4265,0.0
13335,1.7881393e-07
1866,0.0
14675,2.413988e-06
4789,0.008790225
654,0.0
27532,0.0
23654,0.0
945,0.0
28438,0.0
18713,0.0
28475,0.99999434
162,1.0
1655,0.0
1781,0.0
17566,0.0
8583,5.9604645e-08
9280,0.9993906
21105,0.0
24585,0.0
6382,0.0
29440,5.632639e-05
27092,0.0
26419,1.0
323,0.0
10244,0.0
17476,0.0
5049,1.0
12974,0.0
1036,0.14518365
26987,0.0
5715,1.1920929e-07
4592,0.0
4444,1.0
12810,0.0
27890,0.0
26639,3.1620264e-05
29766,0.0
26781,0.0
974,0.0
22547,0.0
11438,0.0
16770,3.287196e-05
19037,0.0
14036,0.013753831
5378,0.0
13339,0.0
2752,0.0
23278,0.0
8836,0.0
29851,0.0
17659,0.0
242,0.0
6448,0.0
26398,0.0
18198,0.0
4628,4.7683716e-07
7253,0.0
22886,0.0
15580,0.0
8465,0.0
21589,0.0
26681,0.4863616
9721,0.0
1308,0.0
9372,0.0
1880,1.0
19265,1.0
4915,0.0
22579,0.0
23508,0.0
21686,0.0
21538,0.0
14701,0.0
25878,0.0
4238,0.0
6139,6.79791e-05
24968,0.0
26744,0.0
6885,1.0
6438,0.0
7504,1.0
3200,0.0
27515,0.0
22470,0.94646883
22250,0.0
23148,0.0
10247,0.0
15725,0.0
23812,1.0
23189,3.3080578e-06
27982,0.0
7318,0.0
20622,0.0
2074,0.0
12568,0.0
6266,0.0
17441,0.0
12226,6.1690807e-06
27174,3.2484531e-06
21734,0.0
2482,0.0
8020,0.0
4109,0.0
9729,0.0
29363,0.0
27768,1.0
9101,4.708767e-06
17838,0.0
26874,1.31726265e-05
662,3.5464764e-06
14066,6.556511e-07
24519,0.99258256
15729,0.0
23510,0.9984969
27999,0.0
10885,0.0
17032,1.0
21063,0.0
2682,8.6426735e-07
23287,0.999918
15358,0.0
29599,0.0
8188,0.0
12533,1.0
5317,0.99999404
15483,0.0
1415,0.0
21056,0.0
13114,0.0
13525,0.0
29069,1.7762184e-05
23719,1.0
14930,0.0
13586,0.0
26306,2.9802322e-07
24813,0.013553292
11249,0.0
19664,0.0
1796,0.0
23756,0.0
16245,2.3841858e-06
19062,0.0
15975,0.0
25547,0.3414978
13255,1.0
6115,0.0014302433
1290,0.0
24953,0.0
12658,0.0
19427,0.0
17935,0.0
3513,1.0
1449,8.940697e-07
22741,1.0
21454,0.0
4533,5.3942204e-06
104,0.0
5373,0.0
7136,0.0
16006,0.0
14166,0.0
28293,0.0
1176,1.0
29549,0.0
25267,0.0
19987,0.0
14080,0.0
4959,0.0
20746,0.99803096
14071,1.0
396,0.0
25838,1.0
13348,0.0042716563
19291,6.0498714e-06
434,0.0
14063,1.0
16169,0.0
18577,7.8082085e-06
14295,1.0
11897,0.0
3183,2.9802322e-08
4381,1.0
14456,0.0
25344,0.0
12090,7.05421e-05
25979,0.0
18368,0.0
12191,0.0
4166,0.9999993
4003,1.0
126,0.51071715
15214,0.0
5878,1.0
1079,1.3440847e-05
18729,0.0
18148,0.0
21957,0.0
25170,0.9999927
23564,0.0
29828,0.0
24086,0.0
1085,0.0
21749,4.440546e-06
15644,0.0
28867,0.0
5850,0.0
12360,7.644296e-05
11882,0.0
6260,0.0
20170,0.0
13183,1.0
22170,0.017733306
17381,0.0
19557,1.0
16224,1.0
23248,1.1920929e-07
6677,0.0
158,0.0
27625,2.9802322e-08
29489,2.9802322e-08
14891,0.0
10978,1.0
3536,1.0
13693,0.0
13815,0.0
4360,0.010934383
6256,1.0
4251,0.0
13634,0.0
19892,0.0
3024,1.0
13351,3.7252903e-06
9660,0.0
21349,0.9998089
4531,0.0
22185,0.0
22455,0.0
5641,0.0
27490,0.0
2582,8.940697e-08
11495,0.0
6402,0.0
17528,0.0
26955,0.0
15740,0.0
8902,0.0
829,1.0
4842,0.0
5457,0.0
19824,0.0
8399,0.00073841214
6259,0.0
16035,0.0
23001,9.864569e-06
29193,0.0
22094,0.0018777251
4556,0.9107893
25564,0.0
22708,0.0
28363,0.0
16620,0.0
12875,0.0
2643,0.0
29547,0.0
13176,0.0
26135,0.070013404
20959,0.00014844537
29845,0.0
27255,1.0
26315,1.0
24398,1.0
24095,0.0
6189,0.0
21661,0.0
13257,0.0
10002,0.95494044
19178,0.0
15599,0.9999904
6039,1.0
4036,0.0
10379,0.0
22584,0.0
22915,3.2782555e-06
19899,1.168251e-05
16666,0.0
24421,0.0
8799,0.0
4614,0.0
22166,0.0
13657,0.0
23296,0.0
4205,2.3841858e-07
16412,0.0
12865,0.0
11027,0.0
8697,1.0
24907,0.9999964
14806,1.0
11331,0.0
22739,0.0
9936,8.940697e-08
5527,0.0
28720,0.0
23324,0.9999453
13177,0.0
19234,0.9944992
18319,0.0
22969,0.0
21160,0.0
10791,0.0
25054,0.8550656
12046,0.0
2764,0.0
15266,0.0
26858,0.0
8958,0.0
28329,0.999944
8508,1.0
2219,1.0
2746,0.0
8589,1.4811754e-05
24969,1.0
27449,0.9998836
8233,0.9997746
21762,0.0
13720,1.0
12397,0.0
29164,0.0
16185,0.0
5944,0.0
6401,0.0
23895,0.0
25670,0.0
20332,0.0
28261,0.0
10252,8.0257654e-05
12764,0.0
6073,0.99999994
14852,0.0
21007,9.536743e-07
4005,0.0
14628,0.0
19538,0.0
22557,0.0
26959,0.0
2928,1.9073486e-06
22792,0.9999989
10731,0.0
14661,0.0
27906,0.0
25181,0.967986
15003,0.0
11607,0.0
7781,0.0
16192,0.99999166
14074,0.0
13965,0.00020450354
10048,0.0
28146,0.0
12606,0.0
29900,0.0
16793,1.0
12051,0.0
21329,0.0
5909,0.0
2090,1.0
3967,0.0
7017,0.0
24142,0.0
4040,0.0
884,2.0861626e-07
27113,0.0
3219,0.0
12474,0.0
28245,0.0
22378,0.0
13289,0.0
21224,1.0
15267,0.0
16418,0.0
28670,0.00037890673
21131,0.0
13801,0.0
23974,0.0
20539,2.9802322e-08
112,0.055647165
14195,1.0
16502,0.0
15739,0.0
16921,0.0
27228,0.0
26410,8.6426735e-07
10058,0.0
25064,8.940697e-08
16470,1.0
11056,0.0
729,0.0
18901,0.0
20814,0.0
10164,0.0
2487,0.0
2034,0.0
22419,0.0
19722,0.0
19369,0.6856656
4970,0.0
